theme;block;globalBlockHeight;element_id;total_elements;elementHeight;elementWidth;x_orig;y_orig;x_end;y_end;rap_size;type
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_58048;12;8.125;20.125;52.4375;21.0625;72.5625;29.1875;2.476923076923077;text
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_69640;12;1.0;23.75;50.625;16.4375;74.375;17.4375;23.75;text
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_79750;12;5.0;23.75;50.625;9.9375;74.375;14.9375;4.75;text
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_64485;12;1.5625;16.875;54.0625;6.5625;70.9375;8.125;10.8;text
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_55835;12;1.125;18.625;28.5625;34.375;47.1875;35.5;16.555555555555557;text
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_91110;12;1.125;5.125;23.4375;34.375;28.5625;35.5;4.555555555555555;text
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_18734;12;1.125;10.125;8.875;34.375;19.0;35.5;9.0;text
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_63996;12;1.125;3.25;5.625;34.375;8.875;35.5;2.888888888888889;text
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_33949;12;0.0625;41.5625;5.625;36.9375;47.1875;37.0;665.0;shape
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_34010;12;4.1875;0.0625;20.875;32.8125;20.9375;37.0;0.014925373134328358;shape
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_55633;18;14.0625;9.375;41.25;41.375;50.625;55.4375;0.6666666666666666;image
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_47672;18;14.0625;9.375;41.25;23.5625;50.625;37.625;0.6666666666666666;image
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_34091;18;14.0625;9.375;41.25;5.75;50.625;19.8125;0.6666666666666666;image
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_96188;18;6.5;17.8125;56.5625;45.875;74.375;52.375;2.7403846153846154;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_91625;18;1.25;3.4375;35.3125;41.375;38.75;42.625;2.75;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_73677;18;1.375;17.625;56.5625;41.375;74.1875;42.75;12.818181818181818;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_63377;18;1.0;17.625;56.5625;43.4375;74.1875;44.4375;17.625;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_91531;18;8.125;17.8125;56.5625;28.0625;74.375;36.1875;2.1923076923076925;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_71261;18;1.25;3.4375;35.3125;23.5625;38.75;24.8125;2.75;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_27442;18;1.375;17.625;56.5625;23.5625;74.1875;24.9375;12.818181818181818;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_81560;18;1.0;17.625;56.5625;25.625;74.1875;26.625;17.625;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_24312;18;6.5;17.8125;56.5625;10.25;74.375;16.75;2.7403846153846154;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_33666;18;1.25;3.4375;35.3125;5.75;38.75;7.0;2.75;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_69902;18;1.375;17.625;56.5625;5.75;74.1875;7.125;12.818181818181818;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_91144;18;1.0;17.625;56.5625;7.8125;74.1875;8.8125;17.625;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_48593;18;1.5625;17.625;5.625;53.0625;23.25;54.625;11.28;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_88098;18;15.0;23.625;5.625;35.5625;29.25;50.5625;1.575;text
velvet-blocks;quote_text_left_and_3_rows_with_image_and_text_right.json;980.0;element_id_88357;18;1.125;23.0;5.625;5.75;28.625;6.875;20.444444444444443;text
velvet-blocks;boxed_text_with_call_to_action_left_and_image_with_link_right.json;660.0;element_id_88378;9;20.0;29.6875;44.6875;10.625;74.375;30.625;1.484375;image
velvet-blocks;boxed_text_with_call_to_action_left_and_image_with_link_right.json;660.0;element_id_67659;9;3.3125;11.875;20.5;28.75;32.375;32.0625;3.5849056603773586;button
velvet-blocks;boxed_text_with_call_to_action_left_and_image_with_link_right.json;660.0;element_id_57284;9;32.5;41.5625;5.625;4.375;47.1875;36.875;1.2788461538461537;shape
velvet-blocks;boxed_text_with_call_to_action_left_and_image_with_link_right.json;660.0;element_id_23860;9;31.25;40.3125;6.25;5.0;46.5625;36.25;1.29;shape
velvet-blocks;boxed_text_with_call_to_action_left_and_image_with_link_right.json;660.0;element_id_26522;9;1.125;16.75;57.625;6.8125;74.375;7.9375;14.88888888888889;text
velvet-blocks;boxed_text_with_call_to_action_left_and_image_with_link_right.json;660.0;element_id_43258;9;1.0;16.75;18.0625;13.75;34.8125;14.75;16.75;text
velvet-blocks;boxed_text_with_call_to_action_left_and_image_with_link_right.json;660.0;element_id_99910;9;4.0;17.8125;17.5;8.75;35.3125;12.75;4.453125;text
velvet-blocks;boxed_text_with_call_to_action_left_and_image_with_link_right.json;660.0;element_id_12021;9;5.25;25.3125;13.75;18.75;39.0625;24.0;4.821428571428571;text
velvet-blocks;boxed_text_with_call_to_action_left_and_image_with_link_right.json;660.0;element_id_89852;9;0.625;9.375;65.0;33.3125;74.375;33.9375;15.0;text
velvet-blocks;autoplay_video_with_title.json;760.0;element_id_99654;6;38.125;68.75;5.625;9.375;74.375;47.5;1.8032786885245902;video
velvet-blocks;autoplay_video_with_title.json;760.0;element_id_26025;6;0.0625;80.0;0.0;45.5625;80.0;45.625;1280.0;shape
velvet-blocks;autoplay_video_with_title.json;760.0;element_id_26085;6;1.125;25.625;64.1875;27.875;89.8125;29.0;22.77777777777778;text
velvet-blocks;autoplay_video_with_title.json;760.0;element_id_76231;6;1.125;25.625;-9.8125;27.875;15.8125;29.0;22.77777777777778;text
velvet-blocks;autoplay_video_with_title.json;760.0;element_id_61469;6;2.5;37.75;21.125;4.0;58.875;6.5;15.1;text
velvet-blocks;autoplay_video_with_title.json;760.0;element_id_18825;6;1.0;17.5;31.25;2.375;48.75;3.375;17.5;text
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_24248;14;43.75;80.0;0.0;0.0;80.0;43.75;1.8285714285714285;image
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_13672;14;1.5625;8.4375;63.5;37.6875;71.9375;39.25;5.4;text
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_84433;14;0.4375;2.25;66.5625;40.125;68.8125;40.5625;5.142857142857143;vector
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_60597;14;4.125;0.0625;54.27706329386827;37.1768023953054;54.33956329386827;41.3018023953054;0.015151515151515152;shape
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_50842;14;1.5625;6.6875;36.75;37.6875;43.4375;39.25;4.28;text
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_91663;14;0.4375;2.25;38.875;40.125;41.125;40.5625;5.142857142857143;vector
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_12447;14;4.125;0.0625;25.777063293868263;37.1768023953054;25.839563293868263;41.3018023953054;0.015151515151515152;shape
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_53164;14;1.5625;8.4375;8.125;37.6875;16.5625;39.25;5.4;text
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_60110;14;0.4375;2.25;11.1875;40.125;13.4375;40.5625;5.142857142857143;vector
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_67836;14;2.5;35.625;9.0625;20.25;44.6875;22.75;14.25;text
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_52391;14;2.5;35.625;9.0625;23.75;44.6875;26.25;14.25;text
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_60792;14;2.5;35.625;9.0625;27.25;44.6875;29.75;14.25;text
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_81548;14;0.0625;80.0;0.0;34.6875;80.0;34.75;1280.0;shape
velvet-blocks;fullscreen_image_with_2_text_columns_and_3_call_to_actions.json;700.0;element_id_79693;14;3.75;11.8125;62.5625;5.625;74.375;9.375;3.15;text
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_22255;16;14.0;9.375;35.375;17.1875;44.75;31.1875;0.6696428571428571;image
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_22253;16;14.0;9.375;11.5625;17.1875;20.9375;31.1875;0.6696428571428571;image
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_70505;16;14.0;9.375;59.1875;17.1875;68.5625;31.1875;0.6696428571428571;image
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_55568;16;2.0;19.0625;30.5;35.8125;49.5625;37.8125;9.53125;text
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_52355;16;1.5625;5.8125;37.125;10.8125;42.9375;12.375;3.72;text
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_45034;16;3.9375;14.4375;32.8125;39.6875;47.25;43.625;3.6666666666666665;text
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_56675;16;2.0;14.4375;9.0;35.8125;23.4375;37.8125;7.21875;text
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_99653;16;1.5625;5.8125;13.3125;10.8125;19.125;12.375;3.72;text
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_35703;16;3.9375;14.4375;9.0;39.6875;23.4375;43.625;3.6666666666666665;text
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_15619;16;2.0;14.4375;56.625;35.8125;71.0625;37.8125;7.21875;text
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_32430;16;1.5625;5.8125;60.9375;10.8125;66.75;12.375;3.72;text
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_62040;16;3.9375;14.4375;56.625;39.6875;71.0625;43.625;3.6666666666666665;text
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_16105;16;39.625;0.0625;28.0625;7.3125;28.125;46.9375;0.0015772870662460567;shape
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_53338;16;39.625;0.0625;51.9375;7.3125;52.0;46.9375;0.0015772870662460567;shape
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_14912;16;0.0625;68.75;5.625;7.3125;74.375;7.375;1100.0;shape
velvet-blocks;3_columns_with_image_and_text.json;800.0;element_id_36353;16;1.375;23.9375;28.0625;3.0625;52.0;4.4375;17.40909090909091;text
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_19272;14;14.1875;18.25;56.125;37.0;74.375;51.1875;1.2863436123348018;image
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_34763;14;27.1875;27.1875;5.625;24.0;32.8125;51.1875;1.0;image
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_78400;14;28.875;39.0625;35.3125;5.625;74.375;34.5;1.352813852813853;image
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_65683;14;3.125;7.8125;61.375;42.5625;69.1875;45.6875;2.5;shape
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_85915;14;1.0;6.09110164642334;62.24999952316284;43.625;68.34110116958618;44.625;6.09110164642334;text
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_48197;14;14.1875;18.25;35.3125;37.0;53.5625;51.1875;1.2863436123348018;shape
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_79731;14;2.125;13.0625;37.9375;43.0625;51.0;45.1875;6.147058823529412;text
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_91248;14;3.125;9.0625;14.6875;36.0625;23.75;39.1875;2.9;shape
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_84928;14;1.0;8.625;14.875;37.125;23.5;38.125;8.625;text
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_53688;14;3.125;11.0625;49.3125;18.5;60.375;21.625;3.54;shape
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_49254;14;1.0;9.25;50.25;19.5625;59.5;20.5625;9.25;text
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_73761;14;15.875;27.1875;5.625;5.625;32.8125;21.5;1.7125984251968505;shape
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_37084;14;1.25;20.9375;9.125;14.625;30.0625;15.875;16.75;text
lovely-blocks;asymmetric_grid_images_with_links_over.json;909.0;element_id_40265;14;2.125;20.875;9.1875;11.25;30.0625;13.375;9.823529411764707;text
lovely-blocks;3_columns_-_images_masonry_with_title.json;562.0;element_id_92378;9;13.375;17.8125;53.125;8.8125;70.9375;22.1875;1.3317757009345794;image
lovely-blocks;3_columns_-_images_masonry_with_title.json;562.0;element_id_10624;9;19.72081184387207;14.4375;32.75;5.625;47.1875;25.34581184387207;0.7320946071744112;image
lovely-blocks;3_columns_-_images_masonry_with_title.json;562.0;element_id_79939;9;13.375;17.8125;9.0625;8.8125;26.875;22.1875;1.3317757009345794;image
lovely-blocks;3_columns_-_images_masonry_with_title.json;562.0;element_id_89235;9;1.25;17.8125;53.125;24.875;70.9375;26.125;14.25;text
lovely-blocks;3_columns_-_images_masonry_with_title.json;562.0;element_id_93470;9;1.125;17.8125;53.125;23.4375;70.9375;24.5625;15.833333333333334;text
lovely-blocks;3_columns_-_images_masonry_with_title.json;562.0;element_id_53779;9;1.1875;14.4375;32.75;28.0;47.1875;29.1875;12.157894736842104;text
lovely-blocks;3_columns_-_images_masonry_with_title.json;562.0;element_id_86775;9;1.0625;14.4375;32.75;26.625;47.1875;27.6875;13.588235294117647;text
lovely-blocks;3_columns_-_images_masonry_with_title.json;562.0;element_id_96635;9;1.25;17.8125;9.0625;24.875;26.875;26.125;14.25;text
lovely-blocks;3_columns_-_images_masonry_with_title.json;562.0;element_id_46366;9;1.125;17.8125;9.0625;23.4375;26.875;24.5625;15.833333333333334;text
lovely-blocks;2_columns_-_video_left_and_title_on_right.json;603.0;element_id_35322;5;27.6875;41.5625;5.625;5.0;47.1875;32.6875;1.5011286681715577;video
lovely-blocks;2_columns_-_video_left_and_title_on_right.json;603.0;element_id_26898;5;1.0;17.8125;53.125;24.875;70.9375;25.875;17.8125;text
lovely-blocks;2_columns_-_video_left_and_title_on_right.json;603.0;element_id_32284;5;2.75;20.9375;51.5625;21.0625;72.5;23.8125;7.613636363636363;text
lovely-blocks;2_columns_-_video_left_and_title_on_right.json;603.0;element_id_52955;5;1.125;17.8125;53.125;18.875;70.9375;20.0;15.833333333333334;text
lovely-blocks;2_columns_-_video_left_and_title_on_right.json;603.0;element_id_41664;5;1.25;17.8125;53.125;10.0;70.9375;11.25;14.25;text
lovely-blocks;2_columns_-_title_with_line_and_grid_of_links.json;220.0;element_id_35387;7;0.6875;9.8125;59.0625;8.0625;68.875;8.75;14.272727272727273;text
lovely-blocks;2_columns_-_title_with_line_and_grid_of_links.json;220.0;element_id_37579;7;0.6875;9.8125;59.0625;4.6875;68.875;5.375;14.272727272727273;text
lovely-blocks;2_columns_-_title_with_line_and_grid_of_links.json;220.0;element_id_36749;7;0.6875;9.8125;47.1875;8.0625;57.0;8.75;14.272727272727273;text
lovely-blocks;2_columns_-_title_with_line_and_grid_of_links.json;220.0;element_id_16152;7;0.6875;9.8125;47.1875;4.6875;57.0;5.375;14.272727272727273;text
lovely-blocks;2_columns_-_title_with_line_and_grid_of_links.json;220.0;element_id_98809;7;8.0625;0.0625;39.9375;2.875;40.0;10.9375;0.007751937984496124;shape
lovely-blocks;2_columns_-_title_with_line_and_grid_of_links.json;220.0;element_id_33152;7;2.125;30.75;5.6875;6.75;36.4375;8.875;14.470588235294118;text
lovely-blocks;2_columns_-_title_with_line_and_grid_of_links.json;220.0;element_id_87860;7;1.25;30.8125;5.625;4.875;36.4375;6.125;24.65;text
lovely-blocks;text_list_on_left_with_1_image_right.json;778.0;element_id_83392;11;34.875;23.75;50.625;8.75;74.375;43.625;0.6810035842293907;image
lovely-blocks;text_list_on_left_with_1_image_right.json;778.0;element_id_29461;11;1.9375;33.125;11.5625;32.6875;44.6875;34.625;17.096774193548388;text
lovely-blocks;text_list_on_left_with_1_image_right.json;778.0;element_id_72231;11;1.9375;3.4375;5.625;32.6875;9.0625;34.625;1.7741935483870968;text
lovely-blocks;text_list_on_left_with_1_image_right.json;778.0;element_id_96297;11;4.875;33.125;11.5625;35.875;44.6875;40.75;6.794871794871795;text
lovely-blocks;text_list_on_left_with_1_image_right.json;778.0;element_id_98259;11;1.9375;33.125;11.5625;22.125;44.6875;24.0625;17.096774193548388;text
lovely-blocks;text_list_on_left_with_1_image_right.json;778.0;element_id_54585;11;1.9375;3.4375;5.625;22.125;9.0625;24.0625;1.7741935483870968;text
lovely-blocks;text_list_on_left_with_1_image_right.json;778.0;element_id_42445;11;4.875;33.125;11.5625;25.3125;44.6875;30.1875;6.794871794871795;text
lovely-blocks;text_list_on_left_with_1_image_right.json;778.0;element_id_55236;11;1.9375;33.125;11.5625;11.5625;44.6875;13.5;17.096774193548388;text
lovely-blocks;text_list_on_left_with_1_image_right.json;778.0;element_id_67793;11;1.9375;3.4375;5.625;11.5625;9.0625;13.5;1.7741935483870968;text
lovely-blocks;text_list_on_left_with_1_image_right.json;778.0;element_id_94666;11;4.875;33.125;11.5625;14.75;44.6875;19.625;6.794871794871795;text
lovely-blocks;text_list_on_left_with_1_image_right.json;778.0;element_id_37545;11;2.125;21.1875;29.4375;4.375;50.625;6.5;9.970588235294118;text
lovely-blocks;full_width_background_image_-_title_and_paragraph_on_right.json;451.0;element_id_78594;3;28.1875;80.0;0.0;0.0;80.0;28.1875;2.838137472283814;image
lovely-blocks;full_width_background_image_-_title_and_paragraph_on_right.json;451.0;element_id_22435;3;6.5;21.25;53.125;14.75;74.375;21.25;3.269230769230769;text
lovely-blocks;full_width_background_image_-_title_and_paragraph_on_right.json;451.0;element_id_93202;3;5.5;21.25;53.125;6.875;74.375;12.375;3.8636363636363638;text
